countrynum,statenum,Route,RPID,Year,Aou,count10,count20,count30,count40,count50,StopTotal,SpeciesTotal
840,02,140,101,2004,04160,4,0,0,0,0,2,4
840,02,140,101,2005,04160,2,0,0,0,0,1,2
840,02,140,101,2006,04160,1,0,0,0,0,1,1
840,02,140,101,2008,04160,2,0,0,0,0,1,2
840,02,140,101,2009,04160,1,0,0,0,0,1,1
840,02,142,101,1986,04160,2,0,0,0,0,2,2
840,02,142,101,1987,04160,6,0,0,0,0,1,6
840,02,142,101,1988,04160,1,0,0,0,0,1,1
840,02,142,101,1989,04160,1,0,0,0,0,1,1
840,02,142,101,1990,04160,3,0,0,0,0,3,3
840,02,142,101,1991,04160,4,0,0,0,0,2,4
840,02,142,101,1992,04160,1,0,0,0,0,1,1
840,02,142,101,1993,04160,2,0,0,0,0,1,2
840,02,142,101,1995,04160,2,0,0,0,0,2,2
840,02,142,101,1997,04160,1,0,0,0,0,1,1
840,02,142,101,1998,04160,3,0,0,0,0,3,3
840,02,142,101,1999,04160,4,0,0,0,0,3,4
840,02,142,101,2000,04160,2,0,0,0,0,2,2
840,02,142,101,2002,04160,1,0,0,0,0,1,1
840,02,142,101,2003,04160,2,0,0,0,0,2,2
840,02,142,101,2005,04160,1,0,0,0,0,1,1
840,02,142,101,2006,04160,1,0,0,0,0,1,1
840,02,142,101,2007,04160,1,0,0,0,0,1,1
840,02,142,101,2008,04160,6,0,0,0,0,3,6
840,02,142,101,2010,04160,4,0,0,0,0,2,4
840,02,142,101,2011,04160,2,0,0,0,0,1,2
840,02,156,101,2001,04160,2,0,0,0,0,1,2
840,02,156,101,2002,04160,1,0,0,0,0,1,1
840,02,156,101,2004,04160,1,0,0,0,0,1,1
840,02,156,101,2005,04160,1,0,0,0,0,1,1
840,02,156,101,2006,04160,3,0,0,0,0,3,3
840,02,156,101,2007,04160,1,0,0,0,0,1,1
840,02,156,101,2008,04160,1,0,0,0,0,1,1
840,02,162,101,2001,04160,1,0,0,0,0,1,1
840,02,162,101,2002,04160,1,0,0,0,0,1,1
840,02,162,101,2003,04160,1,0,0,0,0,1,1
840,02,162,101,2004,04160,6,0,0,0,0,4,6
840,02,162,101,2006,04160,9,0,0,0,0,4,9
840,02,162,101,2007,04160,1,0,0,0,0,1,1
840,02,162,101,2008,04160,5,0,0,0,0,2,5
840,02,162,101,2009,04160,2,0,0,0,0,1,2
840,02,162,101,2010,04160,2,0,0,0,0,1,2
840,02,162,101,2011,04160,1,0,0,0,0,1,1
840,02,162,101,2012,04160,2,0,0,0,0,1,2
840,02,162,101,2013,04160,3,0,0,0,0,2,3
840,02,162,101,2014,04160,3,0,0,0,0,2,3
840,02,164,101,2000,04160,1,0,0,0,0,1,1
840,02,164,101,2001,04160,2,0,0,0,0,2,2
840,02,164,101,2002,04160,5,0,0,0,0,5,5
840,02,164,101,2004,04160,4,0,0,0,0,2,4
840,02,164,101,2005,04160,1,0,0,0,0,1,1
840,02,164,101,2006,04160,1,0,0,0,0,1,1
840,02,164,101,2007,04160,3,0,0,0,0,3,3
840,02,164,101,2009,04160,1,0,0,0,0,1,1
840,02,164,101,2012,04160,1,0,0,0,0,1,1
840,02,164,101,2014,04160,2,0,0,0,0,1,2
840,02,201,101,1996,04160,2,0,0,0,0,2,2
840,02,201,101,1998,04160,1,0,0,0,0,1,1
840,02,201,101,2000,04160,5,0,0,0,0,4,5
840,02,201,101,2001,04160,4,0,0,0,0,3,4
840,02,201,101,2002,04160,4,0,0,0,0,3,4
840,02,201,101,2004,04160,1,0,0,0,0,1,1
840,02,201,101,2005,04160,2,0,0,0,0,2,2
840,02,201,101,2009,04160,4,0,0,0,0,4,4
840,02,201,101,2012,04160,6,0,0,0,0,3,6
840,02,201,101,2013,04160,2,0,0,0,0,2,2
840,02,201,101,2014,04160,2,0,0,0,0,2,2
840,02,203,101,2011,04160,2,0,0,0,0,2,2
840,02,203,101,2012,04160,2,0,0,0,0,2,2
840,02,204,101,1996,04160,1,0,0,0,0,1,1
840,02,204,101,1998,04160,1,0,0,0,0,1,1
840,02,204,101,2000,04160,1,0,0,0,0,1,1
840,02,205,101,2003,04160,1,0,0,0,0,1,1
840,02,205,101,2004,04160,0,1,0,0,0,1,1
840,02,205,101,2013,04160,2,0,0,0,0,2,2
840,02,206,101,1996,04160,0,1,0,0,0,1,1
840,02,207,101,2012,04160,2,0,0,0,0,1,2
840,02,208,101,1996,04160,2,0,0,0,0,1,2
840,02,208,101,2010,04160,3,0,0,0,0,1,3
840,02,209,101,1996,04160,3,0,0,0,0,2,3
840,02,209,101,2000,04160,2,0,0,0,0,1,2
840,02,209,101,2001,04160,2,0,0,0,0,1,2
840,02,209,101,2003,04160,3,0,0,0,0,2,3
840,02,209,101,2004,04160,2,0,0,0,0,2,2
840,02,209,101,2007,04160,1,0,0,0,0,1,1
840,02,209,101,2008,04160,6,0,0,0,0,3,6
840,02,209,101,2014,04160,1,0,0,0,0,1,1
840,02,210,101,1996,04160,2,0,0,0,0,2,2
840,02,210,101,1997,04160,2,0,0,0,0,1,2
840,02,210,101,1998,04160,2,0,0,0,0,2,2
840,02,210,101,1999,04160,1,0,0,0,0,1,1
840,02,210,101,2000,04160,1,0,0,0,0,1,1
840,02,210,101,2006,04160,2,0,0,0,0,2,2
840,02,210,101,2007,04160,6,0,0,0,0,4,6
840,02,210,101,2008,04160,1,0,0,0,0,1,1
840,02,210,101,2009,04160,2,0,0,0,0,1,2
840,02,210,101,2010,04160,1,0,0,0,0,1,1
840,02,210,101,2011,04160,1,0,0,0,0,1,1
840,02,210,101,2013,04160,3,0,0,0,0,2,3
840,02,210,101,2014,04160,2,0,0,0,0,2,2
840,02,211,101,2000,04160,1,0,0,0,0,1,1
840,02,211,101,2002,04160,1,0,0,0,0,1,1
840,02,211,101,2004,04160,5,0,0,0,0,3,5
840,02,211,101,2005,04160,3,0,0,0,0,1,3
840,02,211,101,2007,04160,3,0,0,0,0,2,3
840,02,211,101,2008,04160,2,0,0,0,0,1,2
840,02,211,101,2010,04160,1,0,0,0,0,1,1
840,02,211,101,2013,04160,2,0,0,0,0,2,2
840,02,211,101,2014,04160,1,0,0,0,0,1,1
840,02,212,101,1996,04160,3,0,0,0,0,2,3
840,02,212,101,1997,04160,2,0,0,0,0,2,2
840,02,212,101,1998,04160,1,0,0,0,0,1,1
840,02,212,101,2001,04160,1,0,0,0,0,1,1
840,02,212,101,2002,04160,3,0,0,0,0,2,3
840,02,212,101,2004,04160,1,0,0,0,0,1,1
840,02,212,101,2005,04160,1,0,0,0,0,1,1
840,02,212,101,2006,04160,5,0,0,0,0,2,5
840,02,212,101,2007,04160,4,0,0,0,0,1,4
840,02,212,101,2008,04160,3,0,0,0,0,1,3
840,02,212,101,2009,04160,1,0,0,0,0,1,1
840,02,212,101,2010,04160,3,0,0,0,0,2,3
840,02,212,101,2011,04160,1,0,0,0,0,1,1
840,02,212,101,2012,04160,4,0,0,0,0,3,4
840,02,213,101,1997,04160,3,0,0,0,0,3,3
840,02,213,101,1998,04160,2,0,0,0,0,2,2
840,02,213,101,2000,04160,3,0,0,0,0,2,3
840,02,213,101,2001,04160,1,0,0,0,0,1,1
840,02,213,101,2002,04160,1,0,0,0,0,1,1
840,02,213,101,2003,04160,4,0,0,0,0,3,4
840,02,213,101,2004,04160,2,0,0,0,0,1,2
840,02,213,101,2005,04160,2,0,0,0,0,1,2
840,02,213,101,2006,04160,3,0,0,0,0,2,3
840,02,213,101,2007,04160,2,0,0,0,0,1,2
840,02,213,101,2011,04160,1,0,0,0,0,1,1
840,02,213,101,2012,04160,1,0,0,0,0,1,1
840,02,213,101,2014,04160,2,0,0,0,0,2,2
840,02,214,101,1997,04160,1,0,0,0,0,1,1
840,02,214,101,1998,04160,3,0,0,0,0,3,3
840,02,214,101,2002,04160,2,0,0,0,0,2,2
840,02,214,101,2003,04160,2,0,0,0,0,2,2
840,02,214,101,2004,04160,2,0,0,0,0,2,2
840,02,214,101,2005,04160,2,0,0,0,0,2,2
840,02,214,101,2007,04160,3,0,0,0,0,2,3
840,02,214,101,2008,04160,2,0,0,0,0,2,2
840,02,214,101,2009,04160,1,0,0,0,0,1,1
840,02,214,101,2011,04160,2,0,0,1,0,3,3
840,02,214,101,2013,04160,2,0,0,0,0,2,2
840,02,215,101,1996,04160,3,0,0,0,0,2,3
840,02,215,101,1997,04160,3,0,0,0,0,3,3
840,02,215,101,1998,04160,3,0,0,0,0,2,3
840,02,215,101,1999,04160,2,0,0,0,0,2,2
840,02,215,101,2000,04160,2,0,0,0,0,2,2
840,02,215,101,2003,04160,2,0,0,0,0,2,2
840,02,215,101,2004,04160,1,0,0,0,0,1,1
840,02,215,101,2005,04160,2,0,0,0,0,2,2
840,02,215,101,2009,04160,5,0,0,0,0,3,5
840,02,215,101,2012,04160,6,0,0,0,0,4,6
840,02,216,101,1996,04160,1,0,0,0,0,1,1
840,02,216,101,1997,04160,3,0,0,0,0,2,3
840,02,216,101,1998,04160,2,0,0,0,0,1,2
840,02,216,101,2007,04160,4,0,0,0,0,3,4
840,02,216,101,2014,04160,1,0,0,0,0,1,1
840,02,218,101,1996,04160,4,0,0,0,0,2,4
840,02,218,101,1997,04160,2,0,0,0,0,2,2
840,02,218,101,1998,04160,6,0,0,0,0,4,6
840,02,218,101,1999,04160,5,0,0,0,0,3,5
840,02,218,101,2000,04160,5,0,0,0,0,3,5
840,02,218,101,2001,04160,5,0,0,0,0,4,5
840,02,218,101,2002,04160,5,0,0,0,0,4,5
840,02,218,101,2003,04160,3,0,0,0,0,2,3
840,02,218,101,2004,04160,6,0,0,0,0,3,6
840,02,218,101,2005,04160,5,0,0,0,0,2,5
840,02,218,101,2006,04160,5,0,0,0,0,1,5
840,02,218,101,2007,04160,11,0,0,0,0,4,11
840,02,218,101,2008,04160,5,0,0,0,0,2,5
840,02,218,101,2009,04160,8,0,0,0,0,3,8
840,02,218,101,2010,04160,2,0,0,0,0,2,2
840,02,218,101,2011,04160,3,0,0,0,0,2,3
840,02,306,101,2008,04160,1,0,0,0,0,1,1
840,02,901,101,2011,04160,4,0,0,0,0,2,4
840,02,901,101,2012,04160,5,0,0,0,0,3,5
840,02,901,101,2013,04160,3,1,0,0,0,3,4
840,02,901,101,2014,04160,5,0,0,0,0,4,5
840,07,001,101,1967,04160,6,0,0,0,0,4,6
840,07,001,101,1968,04160,6,0,0,0,0,4,6
840,07,001,101,1969,04160,3,0,0,0,0,2,3
840,07,001,101,1970,04160,4,0,0,0,0,3,4
840,07,001,101,1971,04160,1,0,0,0,0,1,1
840,07,001,101,1972,04160,5,0,0,0,0,4,5
840,07,001,101,1973,04160,3,0,0,0,0,2,3
840,07,001,101,1974,04160,7,0,0,0,0,4,7
840,07,001,101,1975,04160,6,0,0,0,0,4,6
840,07,001,101,1977,04160,0,1,0,0,0,1,1
840,07,001,101,1978,04160,1,0,0,0,0,1,1
840,07,001,101,1979,04160,3,0,0,0,0,2,3
840,07,001,101,1980,04160,2,0,1,0,0,2,3
840,07,001,101,1981,04160,2,0,0,0,0,1,2
840,07,001,101,1982,04160,5,0,0,0,0,3,5
840,07,001,101,1984,04160,1,0,0,0,0,1,1
840,07,001,101,1987,04160,3,0,0,0,0,2,3
840,07,001,101,1989,04160,6,0,0,0,0,2,6
840,07,001,101,1990,04160,5,0,0,0,0,3,5
840,07,001,101,1991,04160,9,0,0,0,0,5,9
840,07,001,101,1992,04160,1,0,0,0,0,1,1
840,07,001,101,1993,04160,2,0,0,0,0,1,2
840,07,001,101,1995,04160,1,0,0,0,0,1,1
840,07,001,101,1996,04160,2,0,0,0,0,1,2
840,07,001,101,1997,04160,1,0,0,0,0,1,1
840,07,001,101,1998,04160,1,0,0,0,0,1,1
840,07,001,101,1999,04160,2,0,0,0,0,2,2
840,07,001,101,2000,04160,2,0,0,0,0,2,2
840,07,001,101,2001,04160,2,0,0,0,0,2,2
840,07,001,101,2002,04160,2,0,0,0,0,2,2
840,07,001,101,2003,04160,2,0,0,0,0,2,2
840,07,001,101,2004,04160,1,0,0,0,0,1,1
840,07,001,101,2006,04160,1,0,0,0,0,1,1
840,07,001,101,2007,04160,1,0,0,0,0,1,1
840,07,001,101,2008,04160,3,0,0,0,0,2,3
840,07,001,101,2009,04160,1,0,0,0,0,1,1
840,07,002,101,1967,04160,1,0,0,0,0,1,1
840,07,002,101,1975,04160,2,0,0,0,0,2,2
840,07,002,101,1976,04160,1,0,0,0,0,1,1
840,07,002,101,1978,04160,1,0,0,0,0,1,1
840,07,002,101,1980,04160,2,0,0,0,0,1,2
840,07,002,101,1994,04160,1,0,0,0,0,1,1
840,07,003,101,1967,04160,6,0,0,0,0,4,6
840,07,003,101,1968,04160,2,0,0,0,0,1,2
840,07,003,101,1969,04160,3,0,0,0,0,3,3
840,07,003,101,1970,04160,4,0,0,0,0,4,4
840,07,003,101,1971,04160,2,0,0,0,0,1,2
840,07,003,101,1972,04160,6,0,0,0,0,4,6
840,07,003,101,1973,04160,1,0,0,0,0,1,1
840,07,003,101,1974,04160,9,0,0,0,0,6,9
840,07,003,101,1975,04160,5,0,0,0,0,4,5
840,07,003,101,1976,04160,4,0,0,0,0,3,4
840,07,003,101,1977,04160,7,0,0,0,0,3,7
840,07,003,101,1978,04160,3,0,0,0,0,2,3
840,07,003,101,1979,04160,1,0,0,0,0,1,1
840,07,003,101,1980,04160,7,0,0,0,0,4,7
840,07,003,101,1981,04160,11,0,0,0,0,7,11
840,07,003,101,1982,04160,14,0,0,0,0,6,14
840,07,003,101,1983,04160,8,0,0,0,0,4,8
840,07,003,101,1984,04160,9,0,0,0,0,4,9
840,07,003,101,1985,04160,5,0,0,0,0,1,5
840,07,003,101,1986,04160,4,0,0,0,0,2,4
840,07,003,101,1987,04160,6,0,0,0,0,2,6
840,07,003,101,1988,04160,5,0,0,0,0,1,5
840,07,003,101,1989,04160,1,0,0,0,0,1,1
840,07,003,101,1990,04160,1,0,0,0,0,1,1
840,07,003,101,1991,04160,3,0,0,0,0,2,3
840,07,003,101,1992,04160,6,0,0,0,0,3,6
840,07,003,101,1993,04160,1,0,0,0,0,1,1
840,07,003,101,1994,04160,2,0,0,0,0,2,2
840,07,003,101,1995,04160,4,0,0,0,0,4,4
840,07,003,101,1996,04160,3,0,0,0,0,2,3
840,07,003,101,1997,04160,2,0,0,0,0,2,2
840,07,004,101,1967,04160,5,0,0,0,0,2,5
840,07,004,101,1968,04160,6,0,0,0,0,4,6
840,07,004,101,1969,04160,11,0,0,0,0,6,11
840,07,004,101,1970,04160,6,0,0,0,0,3,6
840,07,004,101,1971,04160,12,0,0,0,0,5,12
840,07,004,101,1972,04160,4,0,0,0,0,2,4
840,07,004,101,1973,04160,4,0,0,0,0,2,4
840,07,004,101,1974,04160,2,0,0,0,0,2,2
840,07,004,101,1976,04160,10,0,0,0,0,5,10
840,07,004,101,1977,04160,5,0,0,0,0,2,5
840,07,004,101,1978,04160,8,0,0,0,0,4,8
840,07,004,101,1979,04160,5,0,0,0,0,2,5
840,07,004,101,1980,04160,3,0,0,0,0,3,3
840,07,004,101,1981,04160,5,0,0,0,0,3,5
840,07,004,101,1982,04160,12,0,0,0,0,4,12
840,07,004,101,1983,04160,8,0,0,0,0,4,8
840,07,004,101,1984,04160,18,0,0,0,0,5,18
840,07,004,101,1985,04160,6,0,0,0,0,3,6
840,07,004,101,1986,04160,6,0,0,0,0,2,6
840,07,004,101,1987,04160,8,0,0,0,0,3,8
840,07,004,101,1988,04160,5,0,0,0,0,3,5
840,07,004,101,1989,04160,3,0,0,0,0,2,3
840,07,004,101,1990,04160,9,0,0,0,0,4,9
840,07,004,101,1991,04160,3,0,0,0,0,3,3
840,07,004,101,1992,04160,5,0,0,0,0,2,5
840,07,004,101,1993,04160,3,0,0,0,0,2,3
840,07,004,101,1994,04160,2,0,0,0,0,2,2
840,07,004,101,1995,04160,3,0,0,0,0,1,3
840,07,004,101,1996,04160,2,0,0,0,0,1,2
840,07,004,101,1997,04160,3,0,0,0,0,2,3
840,07,004,101,1998,04160,2,0,0,0,0,1,2
840,07,004,101,1999,04160,4,0,0,0,0,2,4
840,07,004,101,2000,04160,4,0,0,0,0,2,4
840,07,004,101,2001,04160,3,0,0,0,0,2,3
840,07,004,101,2002,04160,6,0,0,0,0,4,6
840,07,004,101,2003,04160,3,0,0,0,0,2,3
840,07,004,101,2004,04160,2,0,0,0,0,1,2
840,07,004,101,2005,04160,2,0,0,0,0,2,2
840,07,004,101,2006,04160,2,0,0,0,0,2,2
840,07,004,101,2007,04160,2,0,0,0,0,2,2
840,07,004,101,2008,04160,2,0,0,0,0,2,2
840,07,004,101,2009,04160,3,0,0,0,0,3,3
840,07,004,101,2010,04160,5,0,0,0,0,3,5
840,07,004,101,2011,04160,4,0,0,0,0,3,4
840,07,004,101,2012,04160,3,0,0,0,0,2,3
840,07,004,101,2013,04160,3,0,0,0,0,2,3
840,07,004,101,2014,04160,4,0,0,0,0,3,4
840,07,005,101,1969,04160,2,0,0,0,0,2,2
840,07,005,101,1970,04160,3,0,0,0,0,2,3
840,07,005,101,1971,04160,4,0,0,0,0,2,4
840,07,005,101,1972,04160,2,0,0,0,0,2,2
840,07,005,101,1973,04160,2,0,0,0,0,1,2
840,07,005,101,1974,04160,3,0,0,0,0,1,3
840,07,005,101,1975,04160,3,0,0,0,0,2,3
840,07,005,101,1976,04160,3,0,0,0,0,2,3
840,07,005,101,1977,04160,4,0,0,0,0,1,4
840,07,005,101,1978,04160,3,0,0,0,0,1,3
840,07,005,101,1981,04160,1,0,0,0,0,1,1
840,07,005,101,1982,04160,1,0,0,0,0,1,1
840,07,005,101,1983,04160,3,0,0,0,0,2,3
840,07,005,101,1984,04160,1,0,0,0,0,1,1
840,07,005,101,1985,04160,1,0,0,0,0,1,1
840,07,005,101,1986,04160,3,0,0,0,0,2,3
840,07,005,101,1987,04160,3,0,0,0,0,2,3
840,07,005,101,1988,04160,2,0,0,0,0,1,2
840,07,005,101,1989,04160,1,0,0,0,0,1,1
840,07,005,101,1991,04160,1,0,0,0,0,1,1
840,07,005,101,1992,04160,3,0,0,0,0,2,3
840,07,005,101,1996,04160,2,0,0,0,0,1,2
840,07,006,101,1967,04160,2,0,0,0,0,2,2
840,07,006,101,1968,04160,9,0,0,0,0,5,9
840,07,006,101,1970,04160,1,0,0,0,0,1,1
840,07,006,101,1974,04160,1,0,0,0,0,1,1
840,07,006,101,1977,04160,1,0,0,0,0,1,1
840,07,006,101,1980,04160,2,0,0,0,0,1,2
840,07,006,101,1981,04160,4,0,0,0,0,2,4
840,07,006,101,1983,04160,5,0,0,0,0,3,5
840,07,006,101,1984,04160,4,0,0,0,0,2,4
840,07,006,101,1986,04160,3,0,0,0,0,2,3
840,07,006,101,1987,04160,3,0,0,0,0,1,3
840,07,007,101,1967,04160,3,0,0,0,0,3,3
840,07,007,101,1968,04160,5,0,0,0,0,5,5
840,07,007,101,1969,04160,5,0,0,0,0,5,5
840,07,007,101,1970,04160,5,0,0,0,0,3,5
840,07,007,101,1971,04160,5,0,0,0,0,4,5
840,07,007,101,1972,04160,3,0,0,0,0,3,3
840,07,007,101,1973,04160,5,0,0,0,0,2,5
840,07,007,101,1974,04160,4,0,0,0,0,4,4
840,07,007,101,1975,04160,1,0,0,0,0,1,1
840,07,007,101,1976,04160,4,0,0,0,0,3,4
840,07,007,101,1977,04160,3,0,0,0,0,3,3
840,07,007,101,1978,04160,1,0,0,0,0,1,1
840,07,007,101,1979,04160,3,0,0,0,0,3,3
840,07,007,101,1980,04160,2,0,0,0,0,2,2
840,07,007,101,1981,04160,2,0,0,0,0,2,2
840,07,007,101,1982,04160,5,0,0,0,0,4,5
840,07,007,101,1984,04160,3,0,0,0,0,3,3
840,07,007,101,1985,04160,1,0,0,0,0,1,1
840,07,007,101,1986,04160,3,0,0,0,0,2,3
840,07,007,101,1987,04160,2,0,0,0,0,1,2
840,07,007,101,1991,04160,2,0,0,0,0,2,2
840,07,007,101,1992,04160,5,0,0,0,0,4,5
840,07,007,101,1994,04160,2,0,0,0,0,2,2
840,07,007,101,1995,04160,2,0,0,0,0,1,2
840,07,007,101,1996,04160,3,0,0,0,0,3,3
840,07,007,101,1997,04160,1,0,0,0,0,1,1
840,07,007,101,1998,04160,1,0,0,0,0,1,1
840,07,007,101,2002,04160,3,0,0,0,0,3,3
840,07,009,101,1969,04160,1,0,0,0,0,1,1
840,07,009,101,1970,04160,0,1,0,0,0,1,1
840,07,010,101,1999,04160,1,0,0,0,0,1,1
840,07,011,101,1967,04160,4,0,0,0,0,2,4
840,07,011,101,1968,04160,2,0,0,0,0,2,2
840,07,011,101,1969,04160,2,0,0,0,0,1,2
840,07,011,101,1970,04160,9,0,0,0,0,5,9
840,07,011,101,1971,04160,5,0,0,0,0,4,5
840,07,011,101,1972,04160,3,0,0,0,0,2,3
840,07,011,101,1973,04160,5,0,0,0,0,3,5
840,07,011,101,1977,04160,9,0,0,0,0,4,9
840,07,011,101,1978,04160,7,0,0,0,0,2,7
840,07,011,101,1979,04160,6,0,0,0,0,3,6
840,07,011,101,1980,04160,8,0,0,0,0,3,8
840,07,011,101,1981,04160,12,1,0,0,0,6,13
840,07,011,101,1982,04160,3,0,0,0,0,1,3
840,07,011,101,1983,04160,6,0,0,0,0,3,6
840,07,011,101,1984,04160,5,0,0,0,0,2,5
840,07,011,101,1985,04160,10,0,0,0,0,5,10
840,07,011,101,1986,04160,4,0,0,0,0,3,4
840,07,011,101,1987,04160,6,0,0,0,0,2,6
840,07,011,101,1988,04160,4,0,0,0,0,3,4
840,07,011,101,1989,04160,4,0,0,0,0,2,4
840,07,011,101,1990,04160,1,0,0,0,0,1,1
840,07,012,101,1967,04160,1,0,0,0,0,1,1
840,07,012,101,1969,04160,1,0,0,0,0,1,1
840,07,012,101,1970,04160,2,0,0,0,0,2,2
840,07,012,101,1972,04160,2,0,0,0,0,1,2
840,07,012,101,1973,04160,1,0,0,0,0,1,1
840,07,012,101,1976,04160,5,0,0,0,0,5,5
840,07,012,101,1977,04160,3,0,0,0,0,3,3
840,07,012,101,1978,04160,6,0,0,0,0,3,6
840,07,012,101,1980,04160,1,0,0,0,0,1,1
840,07,012,101,1981,04160,3,3,0,0,0,5,6
840,07,012,101,1982,04160,4,0,0,0,0,2,4
840,07,012,101,1983,04160,3,0,0,0,0,2,3
840,07,012,101,1984,04160,2,0,0,0,0,1,2
840,07,012,101,1985,04160,2,0,0,0,0,2,2
840,07,012,101,1986,04160,5,0,0,2,0,5,7
840,07,012,101,1987,04160,4,0,0,0,0,3,4
840,07,012,101,1988,04160,1,0,0,0,0,1,1
840,07,012,101,1989,04160,2,0,0,0,0,1,2
840,07,012,101,1996,04160,1,0,0,0,0,1,1
840,07,012,101,1997,04160,2,0,0,0,0,2,2
840,07,012,101,2001,04160,2,0,0,0,0,1,2
840,07,012,101,2002,04160,1,0,0,0,0,1,1
840,07,012,101,2003,04160,1,0,0,0,0,1,1
840,07,012,101,2004,04160,1,0,0,0,0,1,1
840,07,012,101,2005,04160,1,0,0,0,0,1,1
840,07,012,101,2006,04160,1,0,0,0,0,1,1
840,07,012,101,2007,04160,1,0,0,0,0,1,1
840,07,013,101,1967,04160,4,0,0,0,0,3,4
840,07,013,101,1969,04160,3,0,0,0,0,3,3
840,07,013,101,1970,04160,1,0,0,0,0,1,1
840,07,013,101,1971,04160,12,0,0,0,0,5,12
840,07,013,101,1972,04160,9,0,0,0,0,5,9
840,07,013,101,1973,04160,7,0,0,0,0,4,7
840,07,013,101,1974,04160,3,0,0,0,0,2,3
840,07,013,101,1975,04160,3,0,0,0,0,2,3
840,07,013,101,1976,04160,2,0,2,0,0,3,4
840,07,013,101,1977,04160,2,0,0,0,0,2,2
840,07,013,101,1978,04160,2,0,0,0,0,2,2
840,07,013,101,1979,04160,6,0,0,0,0,4,6
840,07,013,101,1980,04160,1,0,0,0,0,1,1
840,07,013,101,1982,04160,3,0,0,0,0,2,3
840,07,013,101,1983,04160,1,0,0,0,0,1,1
840,07,013,101,1984,04160,3,0,0,0,0,2,3
840,07,013,101,1985,04160,8,0,0,0,0,3,8
840,07,013,101,1986,04160,1,0,1,0,0,2,2
840,07,013,101,1987,04160,4,0,0,0,0,3,4
840,07,013,101,1988,04160,3,0,0,0,0,2,3
840,07,013,101,1989,04160,5,0,0,0,0,4,5
840,07,013,101,1990,04160,2,0,0,0,0,2,2
840,07,013,101,1991,04160,2,0,0,0,0,1,2
840,07,013,101,1992,04160,7,0,0,0,0,3,7
840,07,013,101,1993,04160,3,0,0,0,0,2,3
840,07,013,101,1994,04160,4,0,0,0,0,3,4
840,07,013,101,1995,04160,5,0,0,0,0,3,5
840,07,013,101,1996,04160,2,0,0,0,0,1,2
840,07,013,101,1997,04160,6,0,0,0,0,5,6
840,07,013,101,1999,04160,5,1,0,0,0,5,6
840,07,013,101,2000,04160,7,0,0,0,0,5,7
840,07,013,101,2001,04160,10,0,0,0,0,5,10
840,07,013,101,2002,04160,3,0,0,0,0,2,3
840,07,013,101,2003,04160,2,0,0,0,0,2,2
840,07,013,101,2004,04160,3,0,0,0,0,2,3
840,07,013,101,2006,04160,7,0,0,0,0,3,7
840,07,014,101,1968,04160,2,0,0,0,0,1,2
840,07,014,101,1969,04160,15,0,0,0,0,5,15
840,07,014,101,1970,04160,14,0,0,0,0,4,14
840,07,014,101,1971,04160,9,0,0,0,0,3,9
840,07,014,101,1972,04160,6,0,0,0,0,4,6
840,07,014,101,1973,04160,11,0,0,0,0,4,11
840,07,014,101,1974,04160,7,0,0,0,0,3,7
840,07,014,101,1975,04160,11,0,0,0,0,5,11
840,07,014,101,1976,04160,9,0,0,0,0,5,9
840,07,014,101,1977,04160,11,0,0,0,0,5,11
840,07,014,101,1978,04160,11,0,0,0,0,4,11
840,07,014,101,1979,04160,6,0,0,0,0,4,6
840,07,014,101,1980,04160,2,0,0,0,0,2,2
840,07,014,101,1981,04160,16,0,0,0,0,5,16
840,07,014,101,1982,04160,11,0,0,0,0,5,11
840,07,014,101,1983,04160,13,0,0,0,0,6,13
840,07,014,101,1984,04160,9,0,0,0,0,5,9
840,07,014,101,1985,04160,7,0,0,0,0,2,7
840,07,014,101,1986,04160,15,0,0,0,0,5,15
840,07,014,101,1987,04160,11,0,0,0,0,3,11
840,07,014,101,1988,04160,13,0,0,0,0,4,13
840,07,014,101,1989,04160,6,0,0,0,0,2,6
840,07,014,101,1990,04160,8,0,0,0,0,6,8
840,07,014,101,1991,04160,11,0,0,0,0,5,11
840,07,014,101,1992,04160,12,0,0,0,0,5,12
840,07,014,101,1993,04160,6,0,0,0,0,3,6
840,07,014,101,1994,04160,7,0,0,0,0,4,7
840,07,014,101,1995,04160,7,0,0,0,0,5,7
840,07,014,101,1996,04160,6,0,0,0,0,3,6
840,07,014,101,1997,04160,9,0,0,0,0,5,9
840,07,014,101,1998,04160,10,0,0,0,0,6,10
840,07,014,101,1999,04160,5,0,0,0,0,4,5
840,07,015,101,1967,04160,7,0,0,0,0,4,7
840,07,015,101,1968,04160,3,0,0,0,0,2,3
840,07,015,101,1969,04160,9,0,0,0,0,4,9
840,07,015,101,1970,04160,14,0,0,0,0,6,14
840,07,015,101,1971,04160,8,0,0,0,0,4,8
840,07,015,101,1972,04160,7,0,0,0,0,4,7
840,07,015,101,1973,04160,6,0,0,0,0,3,6
840,07,015,101,1974,04160,11,0,0,0,0,6,11
840,07,015,101,1975,04160,11,0,0,0,0,4,11
840,07,015,101,1976,04160,11,0,0,0,0,6,11
840,07,015,101,1977,04160,15,0,0,0,0,6,15
840,07,015,101,1978,04160,16,0,0,0,0,6,16
840,07,015,101,1979,04160,11,0,0,0,0,6,11
840,07,015,101,1981,04160,10,0,0,0,0,4,10
840,07,015,101,1982,04160,9,0,0,0,0,4,9
